"line","trap nid","code","trap type","Trap sub type","tags","latitude","longitude","easting","northing","nid","date","status","initial bait","rebaited","bait type","Bait details","recorded by","strikes","species caught","sex","maturity","trap condition","notes","Images"
"Lower Bamfords","10206187","DC20#14","DOC 200","","","-43.649341675515","172.645166863760","1571384.5467734","5167011.6457697","16193687","2023-01-18 14:53","Sprung","Fresh Rabbit","No","None","","Denis Aldridge ","1","Hedgehog","","","OK","",""
"Lower Bamfords","15743325","DC20 #89","DOC 200","","","-43.648683320394","172.643724381920","1571267.9041895","5167084.2650982","16193782","2023-01-18 14:57","Still set, bait bad","Fresh Rabbit","No","None","","Denis Aldridge ","0","None","","","OK","",""
"Heather Bundy","15878696","R#2765","Rat trap","","120 governors bay teddington road","-43.640908860533","172.648111507080","1571618.0471416","5167949.2133431","16253939","2023-01-24 13:20","Still set, bait missing","Peanut butter","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Heather Bundy","15878515","R#2764","Rat trap","","120 governors bay teddington road","-43.640707138144","172.648314006010","1571634.2850207","5167971.6860199","16253974","2023-01-24 13:24","Sprung","Peanut butter","Yes","Peanut butter","","Denis Aldridge ","1","Mouse","","","OK","",""
"Heather Bundy","15878529","R#0889","Rat trap","","120 governors bay teddington road","-43.640484528216","172.648587415320","1571656.2325865","5167996.5026563","16254185","2023-01-24 13:35","Still set, bait missing","Peanut butter","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Heather Bundy","15878541","R#2965","Rat trap","","120 governors bay teddington road","-43.640297501248","172.648814333720","1571674.4472144","5168017.3514831","16254190","2023-01-24 13:35","Still set, bait missing","Peanut butter","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","15921699","DOC20#55","DOC 200","","","-43.644928414038","172.649565059870","1571737.1695415","5167503.2938822","16339704","2023-02-01 11:49","Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit","","Denis Aldridge ","1","Rat","","","OK","",""
"Lower Bamfords","14033124","DC20#28","DOC 200","","","-43.646451725195","172.648243401030","1571631.2936209","5167333.6626216","16339774","2023-02-01 11:53","Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","14033153","DC20#27","DOC 200","","","-43.647677726869","172.647280305830","1571554.1997745","5167197.172049","16340012","2023-02-01 11:58","Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","7558661","DC20 #43","DOC 200","","","-43.648431967926","172.646214935560","1571468.6377741","5167113.0396237","16340143","2023-02-01 12:06","Sprung","None","Yes","Peanut butter, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","7558675","DC20# 45","DOC 200","","","-43.648462972936","172.646347897330","1571479.3752907","5167109.6418676","16340138","2023-02-01 12:06","Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","10206187","DC20#14","DOC 200","","","-43.649341675515","172.645166863760","1571384.5467734","5167011.6457697","16340234","2023-02-01 12:14","Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","15743325","DC20 #89","DOC 200","","","-43.648683320394","172.643724381920","1571267.9041895","5167084.2650982","16340403","2023-02-01 12:19","Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Pene Mahy","16494348","PM #4 (retired)","Trapinator","","","-43.636789277313","172.662785053250","1572799.7004843","5168411.6495832","16494359","2023-02-14 12:05","Still set, bait bad","","No","None","","Denis Aldridge ","0","None","","","OK","Just off road on wattle",""
"Lower Bamfords","15921699","DOC20#55","DOC 200","","","-43.644928414038","172.649565059870","1571737.1695415","5167503.2938822","16523440","2023-02-16 11:09","Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","1","Hedgehog","","Adult","OK","",""
"Lower Bamfords","7558661","DC20 #43","DOC 200","","","-43.648431967926","172.646214935560","1571468.6377741","5167113.0396237","16526674","2023-02-16 11:42","Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Lower Bamfords","7558675","DC20# 45","DOC 200","","","-43.648462972936","172.646347897330","1571479.3752907","5167109.6418676","16526673","2023-02-16 11:42","Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Lower Bamfords","14033124","DC20#28","DOC 200","","","-43.646451725195","172.648243401030","1571631.2936209","5167333.6626216","16526681","2023-02-16 11:42","Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Lower Bamfords","14033153","DC20#27","DOC 200","","","-43.647677726869","172.647280305830","1571554.1997745","5167197.172049","16526678","2023-02-16 11:42","Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Lower Bamfords","10206187","DC20#14","DOC 200","","","-43.649341675515","172.645166863760","1571384.5467734","5167011.6457697","16526687","2023-02-16 11:43","Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Lower Bamfords","15743325","DC20 #89","DOC 200","","","-43.648683320394","172.643724381920","1571267.9041895","5167084.2650982","16527273","2023-02-16 12:12","Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter","","Denis Aldridge ","0","None","","Adult","OK","",""
"Reg & Denise","16541875","T#1","Trapinator","","","-43.641842586143","172.639127125560","1570893.8522884","5167842.402231","16541894","2023-02-17 09:41","Still set, bait OK","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16542553","T#32","Trapinator","","","-43.641035663638","172.638251110680","1570822.8068918","5167931.7122764","16542560","2023-02-17 10:04","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16542626","R#1031","D-Rat","","","-43.641003499241","172.638253795130","1570823.0078433","5167935.2854268","16542628","2023-02-17 10:09","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16543206","T#0","Trapinator","","","-43.641661341381","172.638721609470","1570861.0578297","5167862.389187","16543220","2023-02-17 10:29","Still set, bait OK","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16542866","T#4","Trapinator","","","-43.640696345649","172.639450824610","1570919.4073347","5167969.8181768","16543284","2023-02-17 10:32","Still set, bait OK","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16543279","T#2","Trapinator","","","-43.641872582991","172.638348821850","1570831.092791","5167838.7975869","16543281","2023-02-17 10:32","Still set, bait OK","","Yes","None","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16543520","D#5","DOC 200","","","-43.641466497788","172.639043416070","1570886.9191017","5167884.1415956","16543528","2023-02-17 10:47","Still set, bait bad","","Yes","Possum Dough, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16543822","R#2","Rat trap","","","-43.640792909301","172.638956360920","1570879.5722947","5167958.9204097","16543829","2023-02-17 11:03","Still set, bait OK","","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Reg & Denise","16543915","R#1","Rat trap","","","-43.640660372528","172.639713194220","1570940.5517942","5167973.9052541","16543920","2023-02-17 11:07","Still set, bait bad","","No","None","","Denis Aldridge ","0","None","","","OK","Stream side ",""
"Reg & Denise","16544229","D#1","DOC 200","","","-43.640503884015","172.640034688770","1570966.4070579","5167991.3974902","16544236","2023-02-17 11:23","Still set, bait OK","","Yes","Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","14033124","DC20#28","DOC 200","","","-43.646451725195","172.648243401030","1571631.2936209","5167333.6626216","16688699","2023-03-01 14:06","Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","1","Rat","","","OK","",""
"Lower Bamfords","14033153","DC20#27","DOC 200","","","-43.647677726869","172.647280305830","1571554.1997745","5167197.172049","16688701","2023-03-01 14:06","Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","15921699","DOC20#55","DOC 200","","","-43.644928414038","172.649565059870","1571737.1695415","5167503.2938822","16688697","2023-03-01 14:06","Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","1","Rat","","","OK","",""
"Lower Bamfords","7558661","DC20 #43","DOC 200","","","-43.648431967926","172.646214935560","1571468.6377741","5167113.0396237","16688943","2023-03-01 14:21","Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","0","None","","","OK","",""
"Lower Bamfords","7558675","DC20# 45","DOC 200","","","-43.648462972936","172.646347897330","1571479.3752907","5167109.6418676","16688946","2023-03-01 14:21","Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","1","Rat","","","OK","",""
"Lower Bamfords","10206187","DC20#14","DOC 200","","","-43.649341675515","172.645166863760","1571384.5467734","5167011.6457697","16688954","2023-03-01 14:21","Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","1","Rat","","","OK","",""
"Lower Bamfords","15743325","DC20 #89","DOC 200","","","-43.648683320394","172.643724381920","1571267.9041895","5167084.2650982","16689086","2023-03-01 14:28","Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh meat, Peanut butter"," ","Denis Aldridge ","1","Mouse","","","OK","",""
"Michaela Ballard","16719578","T#27","Trapinator","","","-43.644488315034","172.643650112840","1571259.9146863","5167550.1409082","16719580","2023-03-04 10:53","Still set, bait bad","","Yes","None","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16719657","T#22","Trapinator","","","-43.645176201125","172.643670490960","1571261.8861378","5167473.7506645","16719660","2023-03-04 11:01","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"","16719684","T#28 (retired)","Trapinator","","","-43.644097952548","172.644287469700","1571311.1326156","5167593.715401","16719785","2023-03-04 11:21","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16719783","T#26","Trapinator","","","-43.645518244850","172.642852680070","1571196.0927632","5167435.4795118","16719788","2023-03-04 11:22","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16719814","T#29","Trapinator","","","-43.645310826156","172.642953244190","1571204.1041773","5167458.5505252","16719837","2023-03-04 11:31","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16719918","T#23","Trapinator","","","-43.645795747069","172.642391603940","1571159.0397481","5167404.4997526","16719921","2023-03-04 11:41","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720187","T#24","Trapinator","","","-43.645975508791","172.642824724320","1571194.0566399","5167384.6856248","16720189","2023-03-04 11:49","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720188","T#30","Trapinator","","","-43.645677400735","172.643478591710","1571246.6484413","5167418.0204914","16720190","2023-03-04 12:04","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720280","R#3","D-Rat","","","-43.645439323179","172.643124936320","1571218.0125438","5167444.3390623","16720290","2023-03-04 12:22","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720293","R#4","D-Rat","","","-43.645660140682","172.643213092290","1571225.2277351","5167419.8454138","16720297","2023-03-04 12:23","Still set, bait bad","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720293","R#4","D-Rat","","","-43.645660140682","172.643213092290","1571225.2277351","5167419.8454138","16720300","2023-03-04 12:23","Still set, bait bad","Possum Dough","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720308","R#1","D-Rat","","","-43.646044115851","172.643118155090","1571217.7544049","5167377.1678376","16720309","2023-03-04 12:25","Still set, bait bad","","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720313","R#2","D-Rat","","","-43.645665541458","172.643428369950","1571242.5924104","5167419.3201978","16720314","2023-03-04 12:28","Still set, bait bad","","Yes","Peanut butter","","Denis Aldridge ","0","None","","","OK","",""
"Michaela Ballard","16720308","R#1","D-Rat","","","-43.646044115851","172.643118155090","1571217.7544049","5167377.1678376","16720958","2023-03-04 13:38","Sprung","Peanut butter","Yes","None","","Denis Aldridge ","1","Rat - Ship","","","OK","",""
"Michaela Ballard","16720308","R#1","D-Rat","","","-43.646044115851","172.643118155090","1571217.7544049","5167377.1678376","16720961","2023-03-04 13:39","Sprung","None","No","None","","Denis Aldridge ","1","Rat - Ship","","","OK","",""
"Michaela Ballard","16720313","R#2","D-Rat","","","-43.645665541458","172.643428369950","1571242.5924104","5167419.3201978","16720972","2023-03-04 13:40","Sprung","Peanut butter","Yes","None","","Denis Aldridge ","1","Rat","","","OK","",""
"Michaela Ballard","16720313","R#2","D-Rat","","","-43.645665541458","172.643428369950","1571242.5924104","5167419.3201978","16720982","2023-03-04 13:44","Sprung","None","Yes","Peanut butter","","Denis Aldridge ","1","Rat","","","OK","",""
"Aaron","16746172","D#10","DOC 200","","","-43.642294113897","172.641724545460","1571103.5633532","5167793.1625182","16746176","2023-03-07 09:49","Still set, bait OK","","Yes","Whole egg, Peanut butter, Fresh Rabbit","","Denis Aldridge ","0","None","","","OK","",""
"Aaron","16696109","T18","Trapinator","","","-43.642462480364","172.641797853890","1571109.5566748","5167774.4890967","16746211","2023-03-07 09:52","Initial set","","Yes","Possum Dough","","Denis Aldridge ","0","None","","","OK","",""
